4.985085e-02	6.321121e-05	7.723841e-01	1.196421e-01
5.001757e-02	6.416811e-05	7.723841e-01	1.200422e-01
5.018429e-02	6.513624e-05	7.723842e-01	1.204423e-01
5.035102e-02	6.611570e-05	7.723842e-01	1.208425e-01
5.051774e-02	6.710657e-05	7.723842e-01	1.212426e-01
5.068446e-02	6.810896e-05	7.723842e-01	1.216427e-01
5.085118e-02	6.912295e-05	7.723842e-01	1.220429e-01
5.101790e-02	7.014864e-05	7.723842e-01	1.224430e-01
5.118463e-02	7.118614e-05	7.723842e-01	1.228431e-01
5.135135e-02	7.223553e-05	7.723842e-01	1.232433e-01
5.151807e-02	7.329691e-05	7.723842e-01	1.236434e-01
5.168479e-02	7.437038e-05	7.723842e-01	1.240435e-01
5.185151e-02	7.545604e-05	7.723843e-01	1.244437e-01
5.201824e-02	7.655399e-05	7.723843e-01	1.248438e-01
5.218496e-02	7.766433e-05	7.723843e-01	1.252439e-01
5.235168e-02	7.878714e-05	7.723843e-01	1.256441e-01
5.251840e-02	7.992255e-05	7.723843e-01	1.260442e-01
5.268512e-02	8.107064e-05	7.723843e-01	1.264443e-01
5.285184e-02	8.223151e-05	7.723843e-01	1.268445e-01
5.301857e-02	8.340528e-05	7.723843e-01	1.272446e-01
5.318529e-02	8.459203e-05	7.723844e-01	1.276447e-01
5.335201e-02	8.579188e-05	7.723844e-01	1.280449e-01
5.351873e-02	8.700492e-05	7.723844e-01	1.284450e-01
5.368545e-02	8.823126e-05	7.723844e-01	1.288451e-01
5.385218e-02	8.947100e-05	7.723844e-01	1.292453e-01
5.401890e-02	9.072425e-05	7.723844e-01	1.296454e-01
5.418562e-02	9.199111e-05	7.723845e-01	1.300455e-01
5.435234e-02	9.327169e-05	7.723845e-01	1.304457e-01
5.451906e-02	9.456609e-05	7.723845e-01	1.308458e-01
5.468579e-02	9.587442e-05	7.723845e-01	1.312459e-01
5.485251e-02	9.719678e-05	7.723845e-01	1.316461e-01
5.501923e-02	9.853329e-05	7.723845e-01	1.320462e-01
5.518595e-02	9.988404e-05	7.723845e-01	1.324463e-01
5.535267e-02	1.012492e-04	7.723846e-01	1.328465e-01
5.551940e-02	1.026287e-04	7.723846e-01	1.332466e-01
5.568612e-02	1.040229e-04	7.723846e-01	1.336467e-01
5.585284e-02	1.054317e-04	7.723846e-01	1.340469e-01
5.601956e-02	1.068554e-04	7.723846e-01	1.344470e-01
5.618628e-02	1.082939e-04	7.723847e-01	1.348471e-01
5.635300e-02	1.097475e-04	7.723847e-01	1.352473e-01
